Company,Time,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,0.043433,1.3007,0.18596,0.57002,0.8916,0.22365,0.14847,0.53113,0.20857,0.43249,0.013846,0.64219,25.992,0.42998,1.3257,9.4944,0.25084,2.1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,0.08875,1.1275,0.19058,0.49761,0.78787,0.087568,0.056253,0.30299,0.24189,0.37935,0.012008,0.49753,4.6785,0.50239,0.9905,10.439,0.11114,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,0.083333,0.92169,0.16137,0.56248,0.65117,0.067195,-0.03901,0.34249,0.24782,0.36883,0.021114,0.45914,2.2891,0.43752,1.2856,8.118,0.10319,2.0424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,0.25078,0.937,0.15533,0.54615,0.55631,0.062751,-0.032613,0.37326,0.27922,0.34225,0.018888,0.48503,2.5609,0.45385,1.2034,4.7544,0.1128,1.8657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,0.022139,0.99914,0.04687,0.48937,0.48786,0.053067,-0.00039222,0.24212,0.096074,0.091789,0.059016,0.45738,2.2199,0.51063,0.95836,6.5145,0.10878,1.3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,-0.38026,0.986,0.0026266,0.58092,0.35226,0.014117,-0.0078019,0.2152,0.0074566,0.0062676,0.0047795,0.54958,0.50635,0.41908,1.3862,4.1621,0.040075,0.81809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,0.076062,0.75964,-0.16582,0.69792,0.27963,-0.11457,-0.16254,0.14835,-0.593,-0.54893,-0.17011,0.5137,-1.782,0.30208,2.3104,7.6735,-0.40971,0.94525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,0.2462,1.083,0.20219,0.59497,0.26311,-0.020982,0.048104,0.55675,0.76849,0.49921,0.027128,0.62763,-0.30458,0.40503,1.469,2.5484,-0.079748,0.89643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.065554,1.265,0.10166,0.48883,0.32454,-0.050136,0.12508,0.76379,0.31325,0.19888,0.095424,0.59706,-1.0383,0.51117,0.95629,2.4097,-0.15448,1.4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,0.30025,1.1522,-0.015091,0.5369,0.37295,0.0085064,0.07878,0.61673,-0.040464,-0.032588,0.026671,0.5965,0.20393,0.4631,1.1594,1.4001,0.022808,1.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,2.0248,1.6944,0.082927,0.42738,0.55559,0.12312,0.28947,0.90677,0.14926,0.14482,0.12432,0.70635,3.2149,0.57262,0.74635,1.9714,0.22161,1.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12,0.7832,3.6874,0.51497,0.18321,0.46131,0.089695,0.46799,1.4409,1.1163,0.63047,0.52924,0.64214,9.5,0.81679,0.2243,1.9347,0.19444,0.86684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,13,0.55925,1.1459,0.074098,0.55478,0.35205,-0.021894,0.07952,0.43654,0.21048,0.16643,0.18515,0.62452,-0.91684,0.44522,1.2461,2.1243,-0.06219,0.84605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,14,0.28419,1.4892,0.17221,0.4408,0.30964,0.0021965,0.21015,0.68349,0.55615,0.30795,0.18956,0.63974,0.15759,0.5592,0.78826,2.2729,0.0070935,0.81085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,0.00096429,1.4809,0.11739,0.55563,0.8188,0.14939,0.24692,0.40701,0.14337,0.26418,0.0012562,0.76039,16.45,0.44437,1.2504,7.4349,0.18246,1.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,5.95E-05,1.3854,0.1013,0.58725,0.72321,0.12905,0.19215,0.36429,0.14007,0.24543,0.00018943,0.69079,11.841,0.41275,1.4228,5.8541,0.17844,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,7.03E-05,1.267,0.053775,0.64966,0.61063,0.086037,0.15005,0.19011,0.088064,0.15349,1.80E-05,0.712,4.0466,0.35034,1.8544,7.5709,0.1409,0.8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,0.000205,1.2675,0.059595,0.65963,0.77903,0.12506,0.15743,0.54408,0.076498,0.17509,2.09E-05,0.74606,2.2176,0.34037,1.938,2.8643,0.16053,1.5381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,0.00017083,1.3881,0.10079,0.6326,0.83367,0.15469,0.21657,0.76046,0.1209,0.27433,5.88E-05,0.77451,4.3916,0.3674,1.7218,2.5296,0.18555,1.9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0.00025,1.4323,0.083595,0.61691,0.82208,0.11606,0.24074,0.82257,0.10169,0.21822,4.82E-05,0.79758,3.4434,0.38309,1.6104,2.0736,0.14117,2.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,0.00010833,1.3399,0.066151,0.61532,0.80351,0.10902,0.20386,0.76671,0.082327,0.17196,6.62E-05,0.80367,3.2837,0.38468,1.5996,2.0025,0.13568,1.9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,0.4468,1.3167,0.061076,0.63648,0.75271,0.10669,0.19986,0.81159,0.081142,0.16801,2.59E-05,0.83083,3.0991,0.36352,1.7508,1.7324,0.14175,2.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,0.45461,1.3457,0.049124,0.63156,0.7388,0.098614,0.21541,0.79296,0.066491,0.13333,0.10642,0.83855,2.202,0.36844,1.7141,1.6741,0.13348,1.7914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.45194,1.3107,0.028949,0.66514,0.72691,0.092236,0.20362,0.75672,0.039825,0.086451,0.097921,0.85905,1.6348,0.33486,1.9863,1.731,0.12689,1.9732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1.0173,1.3833,0.087312,0.65847,0.78433,0.15861,0.23788,0.51705,0.11132,0.25565,0.093199,0.85844,2.9395,0.34153,1.928,3.4094,0.20222,1.3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,12,1.1553,1.5795,0.17996,0.59982,1.0347,0.26241,0.31626,0.63906,0.17393,0.44969,0.18325,0.86203,4.9783,0.40018,1.4989,3.5207,0.25362,1.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13,0.31012,1.5012,0.078785,0.62335,0.85593,0.14876,0.28396,0.65526,0.092047,0.20917,0.18442,0.85047,2.732,0.37665,1.655,2.5754,0.1738,1.5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,14,0.21687,1.3833,0.013043,0.66668,0.82548,0.075823,0.23091,0.66765,0.0158,0.03913,0.071335,0.83333,1.1871,0.33332,2.0001,2.183,0.091853,1.6927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,0.45363,0.6888,0.10087,0.6656,0.64705,0.11292,-0.18517,0.44691,0.15589,0.30164,0.07989,0.40986,3.7487,0.3344,1.9904,4.4644,0.17452,3.6752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,0.6318,0.6908,0.092661,0.67728,0.67327,0.16927,-0.19096,0.50198,0.13763,0.28712,0.054789,0.42664,2.787,0.32272,2.0986,3.4662,0.25142,4.4651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,-0.31275,0.74702,0.11036,0.58811,0.56551,0.14693,-0.13213,0.43608,0.19515,0.26794,0.069043,0.39017,5.0233,0.41189,1.4279,4.1509,0.25983,2.4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,-0.31752,0.50287,-0.041789,0.7286,0.37339,-0.051924,-0.31306,0.2485,-0.11192,-0.15397,-0.065179,0.31668,-1.103,0.2714,2.6845,3.618,-0.13906,2.6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,-0.11315,0.52596,0.0036286,0.76141,0.42338,-0.017288,-0.33233,0.41639,0.0085704,0.015209,-0.058385,0.36874,-1.5217,0.23859,3.1914,2.5249,-0.040832,6.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6,0.1852,0.41398,0.032967,0.73549,0.44728,-0.016203,-0.39954,0.29702,0.073705,0.12463,-0.032574,0.28224,-0.23494,0.26451,2.7806,3.8862,-0.036225,6.8078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,0.015037,0.6304,0.085589,0.65866,0.54933,0.012835,-0.20267,0.41266,0.15581,0.25074,0.051524,0.34568,0.26746,0.34134,1.9296,4.295,0.023365,5.3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,-0.31003,0.57318,-0.041006,0.68858,0.59575,-0.011672,-0.25031,0.41461,-0.068831,-0.13168,0.0044314,0.33614,-0.24618,0.31142,2.2111,5.0175,-0.019591,8.0946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,-0.80159,0.5494,-0.093647,0.78922,0.55957,-0.058206,-0.30572,0.38638,-0.16735,-0.44428,-0.089315,0.37275,-1.0222,0.21078,3.7442,4.3245,-0.10402,6.7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,-0.66786,1.1953,0.060823,0.77593,0.57977,0.065788,0.14242,0.45965,0.10491,0.27145,0.10726,0.87179,4.1206,0.22407,3.463,2.1841,0.11347,2.2876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,-0.081598,2.0761,-0.10494,0.55157,0.24575,-0.11542,0.47293,1.1388,-0.427,-0.23402,-0.1209,0.91242,-3.2456,0.44842,1.23,0.82878,-0.46966,0.70687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,-0.89383,1.7828,0.064491,0.59011,0.39057,-0.090818,0.40384,1.175,0.16512,0.15734,-0.028633,0.91972,-4.8363,0.40989,1.4397,0.97189,-0.23253,1.3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,0.428,1.049,0.11243,0.88305,1.4052,0.14868,0.041363,0.20466,0.080004,0.96129,0.069308,0.8855,327.83,0.11695,7.5504,25.645,0.1058,1.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,0.39178,1.1301,0.11893,0.86358,1.3408,0.15499,0.097382,0.25539,0.088697,0.87182,0.030134,0.84613,100.98,0.13642,6.3305,32.39,0.11559,2.0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3,0.94842,1.2284,0.16902,0.78099,1.4347,0.18195,0.15878,0.43475,0.11781,0.77171,0.050576,0.85385,22.358,0.21901,3.5659,8.5468,0.12682,2.3766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4,3.0453,1.2547,0.16102,0.75682,1.3686,0.17791,0.18107,0.73881,0.11766,0.66215,0.091772,0.89192,84.184,0.24318,3.1121,3.3038,0.12999,3.4528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5,2.6529,1.5052,0.17253,0.62739,1.5915,0.20068,0.30098,0.8625,0.10841,0.46303,0.24614,0.89679,103.8,0.37261,1.6838,3.8454,0.1261,4.8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6,2.1266,1.371,0.095373,0.70615,0.93179,0.10407,0.24785,0.75111,0.10236,0.32457,0.18483,0.91591,26.972,0.29385,2.4032,2.2263,0.11169,3.3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7,1.1394,1.4417,0.057918,0.62486,1.0424,0.032586,0.26421,0.68052,0.055561,0.15439,0.21612,0.86242,1.0692,0.37514,1.6657,4.6206,0.03126,2.2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8,-0.66968,1.2327,0.064736,0.73561,0.87339,0.069993,0.16396,0.66813,0.074121,0.24485,0.1114,0.86867,3.3249,0.26439,2.7822,2.354,0.080139,2.0539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,-0.12797,2.4466,0.11915,0.38647,1.0082,0.1128,0.42303,1.6767,0.11818,0.19421,0.10343,0.71546,3385.1,0.61353,0.62991,22.233,0.11188,4.7696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,0.28768,1.2293,0.00014225,0.60446,0.86235,-0.018235,0.12382,0.78265,0.00016495,0.00035963,-0.012781,0.6638,-1.3186,0.39554,1.5282,3.9402,-0.021146,4.4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3,-0.15722,1.9348,0.032604,0.65715,1.0484,0.056658,0.33967,1.1629,0.031099,0.095095,0.022539,0.70304,1.9955,0.34285,1.9167,3.7044,0.054043,5.0738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,1.1668,1.1784,0.034128,0.78997,0.69364,0.066784,0.067627,0.80553,0.049201,0.16249,-0.0084001,0.44662,2.2791,0.21003,3.7613,3.2688,0.09628,4.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,2.5593,0.69336,0.12849,0.73143,0.87679,0.20365,-0.13839,0.24313,0.14654,0.47841,0.05963,0.31293,9.746,0.26857,2.7234,51.468,0.23227,3.3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6,-2.7031,0.98949,0.080388,0.76228,0.69112,0.1312,-0.0042914,0.45744,0.11632,0.33817,0.09152,0.40402,6.6296,0.23772,3.2067,5.532,0.18983,3.0702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,0.1059,1.8087,0.15281,0.5199,1.2755,0.12226,0.34801,0.7724,0.1198,0.31829,0.15463,0.77836,4.5471,0.4801,1.0829,4.8381,0.095846,2.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,0.48028,1.0385,0.045462,0.84047,0.63739,0.062467,0.016744,0.3274,0.071325,0.28497,0.0079769,0.45111,5.788,0.15953,5.2684,6.637,0.098006,2.0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3,0.088538,0.70624,0.018303,0.89407,0.52226,0.022417,-0.1421,0.26542,0.035045,0.17277,0.020415,0.34162,2.4502,0.10593,8.4398,8.6052,0.042922,2.6853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,0.032712,0.62093,0.0080587,0.88966,0.37295,0.0062676,-0.23039,0.19224,0.021608,0.073034,0.0086537,0.37739,0.23345,0.11034,8.0627,4.7573,0.016806,1.5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5,-3.6574,0.64375,0.0024426,0.91748,0.41045,0.021599,-0.23652,0.23853,0.005951,0.029602,0.0023202,0.4274,1.5378,0.082515,11.119,7.6403,0.052624,1.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,1.3699,1.5896,0.18821,0.51817,0.7709,0.21333,0.27497,0.60877,0.24414,0.39062,0.20293,0.74134,156.76,0.48183,1.0754,5.6815,0.27672,1.0946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,0.87835,1.5389,0.1799,0.54174,0.88064,0.21925,0.26313,0.53065,0.20428,0.39257,0.19614,0.75137,27.978,0.45826,1.1822,6.2414,0.24896,1.2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3,1.0735,1.5327,0.16941,0.55304,0.89325,0.2177,0.26807,0.41086,0.18966,0.37903,0.15372,0.77125,34.268,0.44696,1.2373,6.3284,0.24371,1.2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4,1.2237,1.416,0.13395,0.62147,0.9061,0.17967,0.24131,0.53322,0.14784,0.35388,0.14781,0.82132,15.962,0.37853,1.6418,3.2743,0.1983,1.4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,0.64233,1.4175,0.12473,0.63926,0.92697,0.17011,0.24752,0.61038,0.13456,0.34577,0.15226,0.8404,10.04,0.36074,1.7721,2.8362,0.18351,1.5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,0.58162,1.3188,0.1007,0.69605,0.94273,0.14419,0.20818,0.66053,0.10682,0.33132,0.11149,0.86127,7.3401,0.30395,2.29,2.3187,0.15295,1.9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7,-0.44527,1.2287,0.059073,0.75473,0.85993,0.0079914,0.1644,0.60464,0.068695,0.24085,0.084031,0.88321,0.42868,0.24527,3.0772,2.0704,0.0092931,1.9913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8,-0.49922,1.0208,-0.12345,0.88382,0.80272,-0.05772,0.017464,0.51091,-0.15379,-1.0626,-0.077125,0.85681,-0.84097,0.11618,7.6077,1.9383,-0.071905,1.9931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9,-1.9971,1.1692,-0.0012156,0.89659,1.0928,0.04277,0.12619,0.58558,-0.0011123,-0.011755,-0.083702,0.87186,0.68476,0.10341,8.6702,2.8788,0.039138,2.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,0,0.79935,0.029922,0.84107,0.61244,0.068151,-0.14266,0.50875,0.048856,0.18827,0.019072,0.56835,1.7926,0.15893,5.292,2.2152,0.11128,2.7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,0.15233,0.82753,0.037974,0.82985,0.68588,0.10643,-0.13364,0.59211,0.055365,0.22318,0,0.64121,1.741,0.17015,4.8772,2.2257,0.15518,3.2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3,0.080083,0.91084,0.04889,0.79108,0.68615,0.10943,-0.050311,0.60633,0.071253,0.23401,0.011391,0.51394,1.8537,0.20892,3.7865,2.5243,0.15949,3.6887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4,0.20992,0.83131,0.055857,0.76797,0.73596,0.13035,-0.10943,0.57603,0.075896,0.24073,0.011009,0.53931,1.7241,0.23203,3.3098,2.2243,0.17712,3.7186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5,-0.36717,0.87802,0.062841,0.71962,0.73294,0.092033,-0.081003,0.57879,0.085738,0.22412,0.027055,0.58309,1.5816,0.28038,2.5665,17.142,0.12557,3.2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6,-1.3992,0.88193,-0.054682,0.80263,0.68124,0.024511,-0.08441,0.57063,-0.080268,-0.27706,-0.045339,0.63051,0.27242,0.19737,4.0667,12.943,0.03598,3.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,0,0.84654,0.04725,0.93078,1.0725,0.069943,-0.13793,0.33007,0.044057,0.68265,0,0.76089,2.3999,0.069216,13.448,5.9954,0.065217,2.5962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,-0.1888,0.86145,0.054045,0.87655,1.5086,0.091859,-0.1164,0.56292,0.035825,0.43778,0,0.72374,1.6493,0.12345,7.1003,5.5958,0.060892,6.6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,-1.7971,0.87458,-0.00029219,0.94364,0.73338,-0.066203,-0.11734,0.50443,-0.00039842,-0.005184,-0.012058,0.81829,-1.1239,0.056364,16.742,3.7368,-0.090271,2.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,0,0.76133,0.1386,0.68708,0.91284,0.18775,-0.13402,0.4301,0.15183,0.44291,0,0.42752,9.6,0.31292,2.1957,6.1458,0.20567,3.5419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,0,0.74928,0.18538,0.73459,0.93958,0.2533,-0.12834,0.3196,0.1973,0.69846,0,0.38356,9.7231,0.26541,2.7678,7.7633,0.26959,3.2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3,0.56709,0.84641,0.17698,0.73002,0.87983,0.2495,-0.086599,0.36238,0.20116,0.65554,0,0.47723,18.909,0.26998,2.7039,6.0219,0.28358,2.2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,4,2.1102,0.7081,0.18772,0.80363,0.87192,0.23439,-0.20591,0.27474,0.2153,0.95595,0.059634,0.4995,16.892,0.19637,4.0924,5.4906,0.26882,2.2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5,2.6515,0.86015,0.17253,0.72023,1.0145,0.26422,-0.076745,0.32951,0.17006,0.6167,0.17463,0.47201,7.7717,0.27977,2.5744,6.8854,0.26044,2.5034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6,4.7584,0.77703,0.16367,0.7498,1.0803,0.26743,-0.15523,0.35901,0.15151,0.65418,0.16915,0.54097,6.4921,0.2502,2.9969,5.5686,0.24755,2.7192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7,2.3687,0.88582,0.21903,0.6828,1.1103,0.30119,-0.076503,0.37186,0.19727,0.69051,0.22007,0.59353,7.2491,0.3172,2.1526,5.799,0.27127,2.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,8,2.026,0.86629,0.15653,0.7726,0.94713,0.2451,-0.095251,0.34217,0.16527,0.68834,0.15528,0.61712,4.7865,0.2274,3.3975,5.174,0.25878,2.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9,0.81071,0.76274,0.112,0.82221,0.93309,0.2088,-0.18419,0.27184,0.12004,0.62998,0.11522,0.59215,2.9809,0.17779,4.6247,5.3244,0.22378,2.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,0.49167,0.63087,0.03197,0.9231,0.84301,0.12763,-0.32908,0.24638,0.037923,0.41574,0.032625,0.56243,1.3873,0.076899,12.004,4.6904,0.15139,2.2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
